Rainfall,Flood,Humidity,Year,Month,Day,Temperature
4.5,0.0,78.15484671274145,1904,6,8,25.15
41.8,0.0,78.15484671274145,1904,6,9,26.0
0.0,0.0,78.15484671274145,1904,6,10,27.05
0.0,0.0,78.15484671274145,1904,6,11,26.15
6.0,0.0,78.15484671274145,1904,6,12,26.25
0.0,0.0,78.15484671274145,1904,6,13,26.9
7.7,0.0,78.15484671274145,1904,6,14,27.049999999999997
4.5,0.0,78.15484671274145,1904,6,15,26.3
0.0,0.0,78.15484671274145,1904,6,16,27.65
5.6,0.0,78.15484671274145,1904,6,17,28.5
0.0,0.0,78.15484671274145,1904,6,18,28.4
0.0,0.0,78.15484671274145,1904,6,19,29.1
4.1,0.0,78.15484671274145,1904,6,20,27.3
6.8,0.0,78.15484671274145,1904,6,21,27.2
12.4,0.0,78.15484671274145,1904,6,22,27.3
0.1,0.0,78.15484671274145,1904,6,23,28.3
0.0,0.0,78.15484671274145,1904,6,24,28.35
0.0,0.0,78.15484671274145,1904,6,25,27.7
10.1,0.0,78.15484671274145,1904,6,26,29.0
44.1,0.0,78.15484671274145,1904,6,27,27.55
63.7,0.0,78.15484671274145,1904,6,28,25.700000000000003
131.8,0.0,78.15484671274145,1904,6,29,25.25
82.8,0.0,78.15484671274145,1904,6,30,25.0
25.5,0.0,78.15484671274145,1904,7,1,25.85
39.3,0.0,78.15484671274145,1904,7,2,24.75
0.0,0.0,78.15484671274145,1904,7,3,27.05
0.0,0.0,78.15484671274145,1904,7,4,27.0
0.0,0.0,78.15484671274145,1904,7,5,27.6
0.0,0.0,78.15484671274145,1904,7,6,27.799999999999997
0.0,0.0,78.15484671274145,1904,7,7,28.55
0.9,0.0,78.15484671274145,1904,7,8,29.0
0.0,0.0,78.15484671274145,1904,7,9,29.1
4.3,0.0,78.15484671274145,1904,7,10,28.5
14.6,0.0,78.15484671274145,1904,7,11,28.25
0.7,0.0,78.15484671274145,1904,7,12,27.2
0.0,0.0,78.15484671274145,1904,7,13,27.35
4.5,0.0,78.15484671274145,1904,7,14,28.0
1.3,0.0,78.15484671274145,1904,7,15,28.5
37.5,0.0,78.15484671274145,1904,7,16,26.9
21.1,0.0,78.15484671274145,1904,7,17,25.049999999999997
11.3,0.0,78.15484671274145,1904,7,18,26.45
5.6,0.0,78.15484671274145,1904,7,19,26.65
0.1,0.0,78.15484671274145,1904,7,20,28.200000000000003
7.8,0.0,78.15484671274145,1904,7,21,28.1
0.0,0.0,78.15484671274145,1904,7,22,27.6
1.0,0.0,78.15484671274145,1904,7,23,28.35
1.2,0.0,78.15484671274145,1904,7,24,28.5
0.0,0.0,78.15484671274145,1904,7,25,28.799999999999997
0.0,0.0,78.15484671274145,1904,7,26,28.8
0.0,0.0,78.15484671274145,1904,7,27,28.85
0.4,0.0,78.15484671274145,1904,7,28,29.0
0.0,0.0,78.15484671274145,1904,7,29,29.0
0.1,0.0,78.15484671274145,1904,7,30,27.7
6.4,0.0,78.15484671274145,1904,7,31,26.799999999999997
15.3,0.0,78.15484671274145,1904,8,1,27.1
39.7,0.0,78.15484671274145,1904,8,2,26.4
2.0,0.0,78.15484671274145,1904,8,3,27.6
0.0,0.0,78.15484671274145,1904,8,4,28.0
8.7,0.0,78.15484671274145,1904,8,5,28.1
0.4,0.0,78.15484671274145,1904,8,6,28.4
0.0,0.0,78.15484671274145,1904,8,7,28.1
5.4,0.0,78.15484671274145,1904,8,8,28.05
43.3,0.0,78.15484671274145,1904,8,9,26.8
28.2,0.0,78.15484671274145,1904,8,10,26.6
108.8,0.0,78.15484671274145,1904,8,11,25.549999999999997
0.0,0.0,78.15484671274145,1904,8,12,27.5
0.0,0.0,78.15484671274145,1904,8,13,27.4
0.0,0.0,78.15484671274145,1904,8,14,28.05
0.0,0.0,78.15484671274145,1904,8,15,28.950000000000003
0.0,0.0,78.15484671274145,1904,8,16,29.35
0.0,0.0,78.15484671274145,1904,8,17,29.55
0.0,0.0,78.15484671274145,1904,8,18,29.450000000000003
0.0,0.0,78.15484671274145,1904,8,19,28.799999999999997
0.0,0.0,78.15484671274145,1904,8,20,28.6
0.3,0.0,78.15484671274145,1904,8,21,27.950000000000003
0.0,0.0,78.15484671274145,1904,8,22,28.2
11.4,0.0,78.15484671274145,1904,8,23,26.4
118.7,0.0,78.15484671274145,1904,8,24,25.200000000000003
282.5,0.0,78.15484671274145,1904,8,25,25.05
28.8,0.0,78.15484671274145,1904,8,26,24.200000000000003
5.0,0.0,78.15484671274145,1904,8,27,24.75
0.0,0.0,78.15484671274145,1904,8,28,28.1
0.0,0.0,78.15484671274145,1904,8,29,28.55
0.0,0.0,78.15484671274145,1904,8,30,28.25
3.6,0.0,78.15484671274145,1904,8,31,28.75
23.0,0.0,78.15484671274145,1904,9,1,28.0
62.9,0.0,78.15484671274145,1904,9,2,27.1
0.0,0.0,78.15484671274145,1904,9,3,28.299999999999997
0.0,0.0,78.15484671274145,1904,9,4,28.4
0.0,0.0,78.15484671274145,1904,9,5,28.6
0.0,0.0,78.15484671274145,1904,9,6,28.1
0.0,0.0,78.15484671274145,1904,9,7,27.549999999999997
0.0,0.0,78.15484671274145,1904,9,8,28.049999999999997
0.0,0.0,78.15484671274145,1904,9,9,28.85
12.5,0.0,78.15484671274145,1904,9,10,27.5
27.9,0.0,78.15484671274145,1904,9,11,26.9
4.9,0.0,78.15484671274145,1904,9,12,26.6
11.5,0.0,78.15484671274145,1904,9,13,27.0
13.1,0.0,78.15484671274145,1904,9,14,26.4
3.1,0.0,78.15484671274145,1904,9,15,27.0
6.4,0.0,78.15484671274145,1904,9,16,26.4
15.3,0.0,78.15484671274145,1904,9,17,26.1
0.4,0.0,78.15484671274145,1904,9,18,27.4
18.6,0.0,78.15484671274145,1904,9,19,26.05
13.8,0.0,78.15484671274145,1904,9,20,25.85
0.8,0.0,78.15484671274145,1904,9,21,26.2
1.0,0.0,78.15484671274145,1904,9,22,26.3
1.8,0.0,78.15484671274145,1904,9,23,26.65
3.2,0.0,78.15484671274145,1904,9,24,26.8
3.1,0.0,78.15484671274145,1904,9,25,26.95
1.3,0.0,78.15484671274145,1904,9,26,26.7
1.5,0.0,78.15484671274145,1904,9,27,26.65
0.0,0.0,78.15484671274145,1904,9,28,27.450000000000003
19.4,0.0,78.15484671274145,1904,9,29,25.35
2.6,0.0,78.15484671274145,1904,9,30,25.9
25.3,0.0,78.15484671274145,1904,10,1,25.75
0.8,0.0,78.15484671274145,1904,10,2,26.65
4.6,0.0,78.15484671274145,1904,10,3,24.75
6.4,0.0,78.15484671274145,1904,10,4,24.65
0.0,0.0,78.15484671274145,1904,10,5,25.35
5.4,0.0,78.15484671274145,1904,10,6,24.5
4.7,0.0,78.15484671274145,1904,10,7,24.15
0.0,0.0,78.15484671274145,1904,10,8,23.9
0.0,0.0,78.15484671274145,1904,10,9,24.2
0.0,0.0,78.15484671274145,1904,10,10,23.1
0.0,0.0,78.15484671274145,1904,10,11,24.6
0.0,0.0,78.15484671274145,1904,10,12,24.65
0.0,0.0,78.15484671274145,1904,10,13,25.15
0.0,0.0,78.15484671274145,1904,10,14,26.2
0.0,0.0,78.15484671274145,1904,10,15,25.6
0.0,0.0,78.15484671274145,1904,10,16,25.15
0.0,0.0,78.15484671274145,1904,10,17,24.25
0.0,0.0,78.15484671274145,1904,10,18,24.6
0.0,0.0,78.15484671274145,1904,10,19,25.2
0.0,0.0,78.15484671274145,1904,10,20,26.4
0.0,0.0,78.15484671274145,1904,10,21,25.450000000000003
0.0,0.0,78.15484671274145,1904,10,22,23.5
0.0,0.0,78.15484671274145,1904,10,23,24.700000000000003
0.0,0.0,78.15484671274145,1904,10,24,25.9
0.0,0.0,78.15484671274145,1904,10,25,25.75
0.0,0.0,78.15484671274145,1904,10,26,25.6
0.0,0.0,78.15484671274145,1904,10,27,25.6
0.0,0.0,78.15484671274145,1904,10,28,24.7
0.0,0.0,78.15484671274145,1904,10,29,26.1
3.3,0.0,78.15484671274145,1904,10,30,23.049999999999997
0.6,0.0,78.15484671274145,1904,10,31,21.0
0.0,0.0,78.15484671274145,1904,11,1,22.0
0.5,0.0,78.15484671274145,1904,11,2,22.75
0.0,0.0,78.15484671274145,1904,11,3,23.85
0.0,0.0,78.15484671274145,1904,11,4,25.0
0.1,0.0,78.15484671274145,1904,11,5,24.5
0.0,0.0,78.15484671274145,1904,11,6,21.8
0.0,0.0,78.15484671274145,1904,11,7,20.5
0.0,0.0,78.15484671274145,1904,11,8,20.9
0.0,0.0,78.15484671274145,1904,11,9,21.1
0.0,0.0,78.15484671274145,1904,11,10,21.799999999999997
1.8,0.0,78.15484671274145,1904,11,11,22.700000000000003
0.0,0.0,78.15484671274145,1904,11,12,22.4
0.3,0.0,78.15484671274145,1904,11,13,24.049999999999997
0.7,0.0,78.15484671274145,1904,11,14,24.549999999999997
0.0,0.0,78.15484671274145,1904,11,15,19.35
0.0,0.0,78.15484671274145,1904,11,16,17.3
0.0,0.0,78.15484671274145,1904,11,17,15.75
0.0,0.0,78.15484671274145,1904,11,18,17.3
0.0,0.0,78.15484671274145,1904,11,19,20.200000000000003
0.0,0.0,78.15484671274145,1904,11,20,18.85
0.0,0.0,78.15484671274145,1904,11,21,21.25
0.0,0.0,78.15484671274145,1904,11,22,22.2
0.0,0.0,78.15484671274145,1904,11,23,20.1
0.0,0.0,78.15484671274145,1904,11,24,19.549999999999997
0.0,0.0,78.15484671274145,1904,11,25,20.85
0.0,0.0,78.15484671274145,1904,11,26,21.700000000000003
0.0,0.0,78.15484671274145,1904,11,27,19.05
2.0,0.0,78.15484671274145,1904,11,28,17.950000000000003
0.0,0.0,78.15484671274145,1904,11,29,17.5
0.0,0.0,78.15484671274145,1904,11,30,15.2
0.0,0.0,78.15484671274145,1904,12,1,13.3
0.0,0.0,78.15484671274145,1904,12,2,13.850000000000001
0.0,0.0,78.15484671274145,1904,12,3,16.5
0.0,0.0,78.15484671274145,1904,12,4,16.35
0.0,0.0,78.15484671274145,1904,12,5,17.5
0.0,0.0,78.15484671274145,1904,12,6,19.1
0.0,0.0,78.15484671274145,1904,12,7,19.4
0.0,0.0,78.15484671274145,1904,12,8,20.450000000000003
0.0,0.0,78.15484671274145,1904,12,9,18.35
0.0,0.0,78.15484671274145,1904,12,10,20.4
0.0,0.0,78.15484671274145,1904,12,11,21.3
0.0,0.0,78.15484671274145,1904,12,12,19.950000000000003
2.9,0.0,78.15484671274145,1904,12,13,16.3
0.0,0.0,78.15484671274145,1904,12,14,14.5
0.0,0.0,78.15484671274145,1904,12,15,15.15
0.0,0.0,78.15484671274145,1904,12,16,16.75
0.0,0.0,78.15484671274145,1904,12,17,15.649999999999999
0.0,0.0,78.15484671274145,1904,12,18,14.25
0.0,0.0,78.15484671274145,1904,12,19,16.1
0.0,0.0,78.15484671274145,1904,12,20,18.15
0.0,0.0,78.15484671274145,1904,12,21,17.7
0.0,0.0,78.15484671274145,1904,12,22,15.95
0.0,0.0,78.15484671274145,1904,12,23,10.65
1.9,0.0,78.15484671274145,1904,12,24,8.0
0.9,0.0,78.15484671274145,1904,12,25,11.0
0.3,0.0,78.15484671274145,1904,12,26,14.350000000000001
0.0,0.0,78.15484671274145,1904,12,27,15.35
0.0,0.0,78.15484671274145,1904,12,28,16.95
0.0,0.0,78.15484671274145,1904,12,29,17.9
0.0,0.0,78.15484671274145,1904,12,30,14.149999999999999
0.0,0.0,78.15484671274145,1904,12,31,12.350000000000001
0.0,0.0,78.15484671274145,1905,1,1,14.05
0.0,0.0,78.15484671274145,1905,1,2,16.6
0.0,0.0,78.15484671274145,1905,1,3,18.15
0.0,0.0,78.15484671274145,1905,1,4,18.549999999999997
0.0,0.0,78.15484671274145,1905,1,5,19.85
0.0,0.0,78.15484671274145,1905,1,6,19.95
0.0,0.0,78.15484671274145,1905,1,7,17.2
0.0,0.0,78.15484671274145,1905,1,8,17.8
0.0,0.0,78.15484671274145,1905,1,9,17.55
0.0,0.0,78.15484671274145,1905,1,10,18.95
0.0,0.0,78.15484671274145,1905,1,11,16.6
0.0,0.0,78.15484671274145,1905,1,12,17.5
0.0,0.0,78.15484671274145,1905,1,13,18.95
0.0,0.0,78.15484671274145,1905,1,14,18.1
0.0,0.0,78.15484671274145,1905,1,15,18.3
0.0,0.0,78.15484671274145,1905,1,16,18.200000000000003
0.0,0.0,78.15484671274145,1905,1,17,18.7
0.0,0.0,78.15484671274145,1905,1,18,20.1
0.0,0.0,78.15484671274145,1905,1,19,22.1
0.0,0.0,78.15484671274145,1905,1,20,23.6
0.0,0.0,78.15484671274145,1905,1,21,22.9
0.0,0.0,78.15484671274145,1905,1,22,23.0
0.0,0.0,78.15484671274145,1905,1,23,24.200000000000003
0.0,0.0,78.15484671274145,1905,1,24,23.55
0.0,0.0,78.15484671274145,1905,1,25,23.25
9.2,0.0,78.15484671274145,1905,1,26,19.15
2.5,0.0,78.15484671274145,1905,1,27,14.549999999999999
24.6,0.0,78.15484671274145,1905,1,28,12.25
9.3,0.0,78.15484671274145,1905,1,29,11.7
0.0,0.0,78.15484671274145,1905,1,30,9.850000000000001
0.0,0.0,78.15484671274145,1905,1,31,10.45
0.4,0.0,78.15484671274145,1905,2,1,12.35
0.0,0.0,78.15484671274145,1905,2,2,11.0
0.0,0.0,78.15484671274145,1905,2,3,11.2
0.0,0.0,78.15484671274145,1905,2,4,12.5
0.0,0.0,78.15484671274145,1905,2,5,12.05
0.0,0.0,78.15484671274145,1905,2,6,12.399999999999999
0.4,0.0,78.15484671274145,1905,2,7,12.9
0.0,0.0,78.15484671274145,1905,2,8,9.85
1.8,0.0,78.15484671274145,1905,2,9,7.4
0.0,0.0,78.15484671274145,1905,2,10,7.4
0.0,0.0,78.15484671274145,1905,2,11,10.15
1.2,0.0,78.15484671274145,1905,2,12,9.95
0.0,0.0,78.15484671274145,1905,2,13,11.35
0.0,0.0,78.15484671274145,1905,2,14,10.0
0.0,0.0,78.15484671274145,1905,2,15,13.75
0.0,0.0,78.15484671274145,1905,2,16,14.9
0.0,0.0,78.15484671274145,1905,2,17,13.7
0.0,0.0,78.15484671274145,1905,2,18,14.2
1.0,0.0,78.15484671274145,1905,2,19,15.950000000000001
0.1,0.0,78.15484671274145,1905,2,20,15.450000000000001
2.0,0.0,78.15484671274145,1905,2,21,16.15
1.7,0.0,78.15484671274145,1905,2,22,16.05
1.1,0.0,78.15484671274145,1905,2,23,14.6
0.8,0.0,78.15484671274145,1905,2,24,19.05
5.6,0.0,78.15484671274145,1905,2,25,17.549999999999997
0.0,0.0,78.15484671274145,1905,2,26,14.25
0.0,0.0,78.15484671274145,1905,2,27,13.9
11.9,0.0,78.15484671274145,1905,2,28,12.0
4.0,0.0,78.15484671274145,1905,3,1,11.149999999999999
0.0,0.0,78.15484671274145,1905,3,2,13.149999999999999
1.5,0.0,78.15484671274145,1905,3,3,13.25
0.0,0.0,78.15484671274145,1905,3,4,11.05
0.6,0.0,78.15484671274145,1905,3,5,9.350000000000001
3.6,0.0,78.15484671274145,1905,3,6,10.25
0.5,0.0,78.15484671274145,1905,3,7,10.649999999999999
0.1,0.0,78.15484671274145,1905,3,8,13.399999999999999
0.0,0.0,78.15484671274145,1905,3,9,14.100000000000001
0.0,0.0,78.15484671274145,1905,3,10,14.8
0.0,0.0,78.15484671274145,1905,3,11,17.4
0.0,0.0,78.15484671274145,1905,3,12,19.4
0.0,0.0,78.15484671274145,1905,3,13,19.950000000000003
0.0,0.0,78.15484671274145,1905,3,14,21.5
40.8,0.0,78.15484671274145,1905,3,15,16.35
22.5,0.0,78.15484671274145,1905,3,16,16.5
0.0,0.0,78.15484671274145,1905,3,17,13.8
21.1,0.0,78.15484671274145,1905,3,18,14.5
54.6,0.0,78.15484671274145,1905,3,19,15.7
23.7,0.0,78.15484671274145,1905,3,20,15.85
11.3,0.0,78.15484671274145,1905,3,21,14.15
0.5,0.0,78.15484671274145,1905,3,22,14.05
21.1,0.0,78.15484671274145,1905,3,23,14.75
30.2,0.0,78.15484671274145,1905,3,24,15.0
15.5,0.0,78.15484671274145,1905,3,25,16.25
4.6,0.0,78.15484671274145,1905,3,26,18.0
17.1,0.0,78.15484671274145,1905,3,27,17.1
6.7,0.0,78.15484671274145,1905,3,28,15.4
10.5,0.0,78.15484671274145,1905,3,29,15.299999999999999
1.0,0.0,78.15484671274145,1905,3,30,15.75
0.0,0.0,78.15484671274145,1905,3,31,17.75
0.0,0.0,78.15484671274145,1905,4,1,18.35
0.0,0.0,78.15484671274145,1905,4,2,15.899999999999999
0.8,0.0,78.15484671274145,1905,4,3,12.75
0.5,0.0,78.15484671274145,1905,4,4,12.95
1.3,0.0,78.15484671274145,1905,4,5,14.15
0.0,0.0,78.15484671274145,1905,4,6,17.1
0.0,0.0,78.15484671274145,1905,4,7,16.9
0.0,0.0,78.15484671274145,1905,4,8,16.5
3.3,0.0,78.15484671274145,1905,4,9,16.5
1.8,0.0,78.15484671274145,1905,4,10,17.9
5.6,0.0,78.15484671274145,1905,4,11,19.0
4.6,0.0,78.15484671274145,1905,4,12,19.55
2.0,0.0,78.15484671274145,1905,4,13,19.1
0.1,0.0,78.15484671274145,1905,4,14,22.7
0.7,0.0,78.15484671274145,1905,4,15,23.15
0.0,0.0,78.15484671274145,1905,4,16,24.5
0.0,0.0,78.15484671274145,1905,4,17,24.9
2.2,0.0,78.15484671274145,1905,4,18,19.15
0.0,0.0,78.15484671274145,1905,4,19,23.0
1.8,0.0,78.15484671274145,1905,4,20,23.6
6.0,0.0,78.15484671274145,1905,4,21,18.55
0.0,0.0,78.15484671274145,1905,4,22,16.6
0.1,0.0,78.15484671274145,1905,4,23,17.1
0.6,0.0,78.15484671274145,1905,4,24,19.6
0.0,0.0,78.15484671274145,1905,4,25,23.450000000000003
0.0,0.0,78.15484671274145,1905,4,26,25.049999999999997
0.0,0.0,78.15484671274145,1905,4,27,26.1
0.0,0.0,78.15484671274145,1905,4,28,24.799999999999997
0.0,0.0,78.15484671274145,1905,4,29,23.75
0.0,0.0,78.15484671274145,1905,4,30,24.95
0.0,0.0,78.15484671274145,1905,5,1,25.35
0.0,0.0,78.15484671274145,1905,5,2,26.9
2.0,0.0,78.15484671274145,1905,5,3,25.2
0.0,0.0,78.15484671274145,1905,5,4,21.9
0.2,0.0,78.15484671274145,1905,5,5,22.549999999999997
0.0,0.0,78.15484671274145,1905,5,6,24.1
0.0,0.0,78.15484671274145,1905,5,7,24.7
0.0,0.0,78.15484671274145,1905,5,8,24.95
0.0,0.0,78.15484671274145,1905,5,9,26.4
0.0,0.0,78.15484671274145,1905,5,10,25.049999999999997
0.0,0.0,78.15484671274145,1905,5,11,25.45
0.3,0.0,78.15484671274145,1905,5,12,24.65
0.0,0.0,78.15484671274145,1905,5,13,25.0
0.0,0.0,78.15484671274145,1905,5,14,25.95
0.0,0.0,78.15484671274145,1905,5,15,26.25
0.6,0.0,78.15484671274145,1905,5,16,26.25
0.0,0.0,78.15484671274145,1905,5,17,27.200000000000003
0.0,0.0,78.15484671274145,1905,5,18,26.85
0.0,0.0,78.15484671274145,1905,5,19,28.15
0.0,0.0,78.15484671274145,1905,5,20,28.9
0.0,0.0,78.15484671274145,1905,5,21,27.799999999999997
0.0,0.0,78.15484671274145,1905,5,22,28.0
19.3,0.0,78.15484671274145,1905,5,23,27.15
0.3,0.0,78.15484671274145,1905,5,24,28.4
10.7,0.0,78.15484671274145,1905,5,25,27.0
0.0,0.0,78.15484671274145,1905,5,26,26.75
0.0,0.0,78.15484671274145,1905,5,27,25.75
2.7,0.0,78.15484671274145,1905,5,28,25.8
3.5,0.0,78.15484671274145,1905,5,29,25.85
55.9,0.0,78.15484671274145,1905,5,30,25.3
78.1,0.0,78.15484671274145,1905,5,31,24.1
202.0,0.0,78.15484671274145,1905,6,1,25.049999999999997
0.3,0.0,78.15484671274145,1905,6,2,27.1
1.9,0.0,78.15484671274145,1905,6,3,27.6
0.5,0.0,78.15484671274145,1905,6,4,27.95
4.7,0.0,78.15484671274145,1905,6,5,28.15
55.8,0.0,78.15484671274145,1905,6,6,26.450000000000003
50.2,0.0,78.15484671274145,1905,6,7,25.85
3.3,0.0,78.15484671274145,1905,6,8,27.799999999999997
20.9,0.0,78.15484671274145,1905,6,9,27.6
10.1,0.0,78.15484671274145,1905,6,10,28.4
0.0,0.0,78.15484671274145,1905,6,11,28.85
1.1,0.0,78.15484671274145,1905,6,12,28.4
0.0,0.0,78.15484671274145,1905,6,13,28.65
5.0,0.0,78.15484671274145,1905,6,14,27.65
0.0,0.0,78.15484671274145,1905,6,15,29.05
1.5,0.0,78.15484671274145,1905,6,16,27.1
2.6,0.0,78.15484671274145,1905,6,17,25.95
0.0,0.0,78.15484671274145,1905,6,18,28.049999999999997
0.0,0.0,78.15484671274145,1905,6,19,28.75
0.0,0.0,78.15484671274145,1905,6,20,26.65
3.6,0.0,78.15484671274145,1905,6,21,26.1
52.3,0.0,78.15484671274145,1905,6,22,23.85
51.4,0.0,78.15484671274145,1905,6,23,24.1
32.0,0.0,78.15484671274145,1905,6,24,26.05
1.0,0.0,78.15484671274145,1905,6,25,26.65
0.0,0.0,78.15484671274145,1905,6,26,27.45
0.0,0.0,78.15484671274145,1905,6,27,27.9
0.0,0.0,78.15484671274145,1905,6,28,28.6
0.0,0.0,78.15484671274145,1905,6,29,29.049999999999997
0.3,0.0,78.15484671274145,1905,6,30,29.4
1.8,0.0,78.15484671274145,1905,7,1,28.95
0.0,0.0,78.15484671274145,1905,7,2,28.4
0.0,0.0,78.15484671274145,1905,7,3,28.3
21.8,0.0,78.15484671274145,1905,7,4,28.65
0.0,0.0,78.15484671274145,1905,7,5,27.95
9.0,0.0,78.15484671274145,1905,7,6,27.2
37.6,0.0,78.15484671274145,1905,7,7,26.25
18.1,0.0,78.15484671274145,1905,7,8,26.6
0.0,0.0,78.15484671274145,1905,7,9,27.9
0.0,0.0,78.15484671274145,1905,7,10,28.45
0.0,0.0,78.15484671274145,1905,7,11,28.75
0.1,0.0,78.15484671274145,1905,7,12,28.6
0.1,0.0,78.15484671274145,1905,7,13,28.3
0.1,0.0,78.15484671274145,1905,7,14,28.6
1.8,0.0,78.15484671274145,1905,7,15,28.700000000000003
0.0,0.0,78.15484671274145,1905,7,16,28.35
0.0,0.0,78.15484671274145,1905,7,17,28.799999999999997
0.0,0.0,78.15484671274145,1905,7,18,29.75
0.0,0.0,78.15484671274145,1905,7,19,29.45
0.0,0.0,78.15484671274145,1905,7,20,29.35
15.9,0.0,78.15484671274145,1905,7,21,28.05
0.8,0.0,78.15484671274145,1905,7,22,28.4
19.3,0.0,78.15484671274145,1905,7,23,27.75
11.1,0.0,78.15484671274145,1905,7,24,28.700000000000003
27.7,0.0,78.15484671274145,1905,7,25,28.95
13.6,0.0,78.15484671274145,1905,7,26,29.4
10.9,0.0,78.15484671274145,1905,7,27,28.05
27.8,0.0,78.15484671274145,1905,7,28,26.65
9.1,0.0,78.15484671274145,1905,7,29,27.85
1.9,0.0,78.15484671274145,1905,7,30,28.25
0.0,0.0,78.15484671274145,1905,7,31,28.3
62.2,0.0,78.15484671274145,1905,8,1,25.9
63.9,0.0,78.15484671274145,1905,8,2,25.200000000000003
2.7,0.0,78.15484671274145,1905,8,3,25.55
0.0,0.0,78.15484671274145,1905,8,4,27.200000000000003
0.0,0.0,78.15484671274145,1905,8,5,28.0
0.0,0.0,78.15484671274145,1905,8,6,28.45
0.0,0.0,78.15484671274145,1905,8,7,28.8
0.0,0.0,78.15484671274145,1905,8,8,28.75
0.0,0.0,78.15484671274145,1905,8,9,28.5
1.7,0.0,78.15484671274145,1905,8,10,28.8
8.0,0.0,78.15484671274145,1905,8,11,28.0
15.3,0.0,78.15484671274145,1905,8,12,27.4
0.0,0.0,78.15484671274145,1905,8,13,27.55
0.0,0.0,78.15484671274145,1905,8,14,29.2
0.0,0.0,78.15484671274145,1905,8,15,28.799999999999997
0.0,0.0,78.15484671274145,1905,8,16,27.65
2.6,0.0,78.15484671274145,1905,8,17,27.1
20.5,0.0,78.15484671274145,1905,8,18,26.95
4.2,0.0,78.15484671274145,1905,8,19,27.4
32.5,0.0,78.15484671274145,1905,8,20,27.35
0.1,0.0,78.15484671274145,1905,8,21,27.75
0.0,0.0,78.15484671274145,1905,8,22,27.9
6.0,0.0,78.15484671274145,1905,8,23,28.4
0.6,0.0,78.15484671274145,1905,8,24,28.5
0.0,0.0,78.15484671274145,1905,8,25,28.799999999999997
0.0,0.0,78.15484671274145,1905,8,26,28.9
0.0,0.0,78.15484671274145,1905,8,27,29.4
27.8,0.0,78.15484671274145,1905,8,28,28.2
0.0,0.0,78.15484671274145,1905,8,29,28.650000000000002
42.8,0.0,78.15484671274145,1905,8,30,27.25
17.1,0.0,78.15484671274145,1905,8,31,25.6
0.2,0.0,78.15484671274145,1905,9,1,27.2
0.0,0.0,78.15484671274145,1905,9,2,28.4
0.0,0.0,78.15484671274145,1905,9,3,27.9
0.4,0.0,78.15484671274145,1905,9,4,27.75
0.7,0.0,78.15484671274145,1905,9,5,27.75
1.4,0.0,78.15484671274145,1905,9,6,27.700000000000003
0.5,0.0,78.15484671274145,1905,9,7,27.200000000000003
4.9,0.0,78.15484671274145,1905,9,8,28.1
20.2,0.0,78.15484671274145,1905,9,9,26.75
0.0,0.0,78.15484671274145,1905,9,10,26.85
0.0,0.0,78.15484671274145,1905,9,11,27.6
0.0,0.0,78.15484671274145,1905,9,12,28.05
0.0,0.0,78.15484671274145,1905,9,13,27.6
0.0,0.0,78.15484671274145,1905,9,14,28.6
0.0,0.0,78.15484671274145,1905,9,15,29.299999999999997
5.4,0.0,78.15484671274145,1905,9,16,27.049999999999997
0.3,0.0,78.15484671274145,1905,9,17,26.85
0.0,0.0,78.15484671274145,1905,9,18,26.700000000000003
0.0,0.0,78.15484671274145,1905,9,19,24.25
25.3,0.0,78.15484671274145,1905,9,20,23.6
1.2,0.0,78.15484671274145,1905,9,21,24.950000000000003
0.0,0.0,78.15484671274145,1905,9,22,25.75
0.0,0.0,78.15484671274145,1905,9,23,26.2
0.0,0.0,78.15484671274145,1905,9,24,26.15
0.0,0.0,78.15484671274145,1905,9,25,26.45
0.0,0.0,78.15484671274145,1905,9,26,27.35
7.2,0.0,78.15484671274145,1905,9,27,28.3
10.1,0.0,78.15484671274145,1905,9,28,25.95
0.4,0.0,78.15484671274145,1905,9,29,27.1
2.7,0.0,78.15484671274145,1905,9,30,26.35
44.1,0.0,78.15484671274145,1905,10,1,24.5
1.0,0.0,78.15484671274145,1905,10,2,24.299999999999997
0.0,0.0,78.15484671274145,1905,10,3,23.7
0.5,0.0,78.15484671274145,1905,10,4,25.65
0.0,0.0,78.15484671274145,1905,10,5,25.549999999999997
0.0,0.0,78.15484671274145,1905,10,6,25.5
0.0,0.0,78.15484671274145,1905,10,7,25.0
0.0,0.0,78.15484671274145,1905,10,8,25.85
0.0,0.0,78.15484671274145,1905,10,9,24.7
0.0,0.0,78.15484671274145,1905,10,10,25.05
0.0,0.0,78.15484671274145,1905,10,11,24.549999999999997
0.0,0.0,78.15484671274145,1905,10,12,25.5
0.0,0.0,78.15484671274145,1905,10,13,26.1
0.0,0.0,78.15484671274145,1905,10,14,26.25
0.0,0.0,78.15484671274145,1905,10,15,26.299999999999997
0.9,0.0,78.15484671274145,1905,10,16,25.8
0.1,0.0,78.15484671274145,1905,10,17,26.25
0.0,0.0,78.15484671274145,1905,10,18,26.2
0.0,0.0,78.15484671274145,1905,10,19,26.75
0.0,0.0,78.15484671274145,1905,10,20,20.4
0.0,0.0,78.15484671274145,1905,10,21,19.55
0.0,0.0,78.15484671274145,1905,10,22,21.35
0.0,0.0,78.15484671274145,1905,10,23,22.45
0.0,0.0,78.15484671274145,1905,10,24,23.950000000000003
