Updated Date and Time (in Hong Kong Time),Ending Date and Time (in Hong Kong Time),Latitude (degree),Longitude (degree),Half-hourly Nowcast Accumulated Rainfall (mm)
202404251024,202404251054,22.304,113.851,0.68
202404251024,202404251054,22.304,113.871,0.29
202404251024,202404251054,22.304,113.890,0.08
202404251024,202404251054,22.304,113.910,0.02
202404251024,202404251054,22.304,113.929,0.01
202404251024,202404251054,22.304,113.949,0.00
202404251024,202404251054,22.304,113.968,0.00
202404251024,202404251054,22.304,113.988,0.00
202404251024,202404251054,22.304,114.007,0.00
202404251024,202404251054,22.304,114.026,0.00
202404251024,202404251054,22.304,114.046,0.00
202404251024,202404251054,22.304,114.065,0.00
202404251024,202404251054,22.304,114.085,0.00
202404251024,202404251054,22.304,114.104,0.00
202404251024,202404251054,22.304,114.124,0.00
202404251024,202404251054,22.304,114.143,0.00
202404251024,202404251054,22.304,114.163,0.00
202404251024,202404251054,22.304,114.182,0.01
202404251024,202404251054,22.304,114.202,0.01
202404251024,202404251054,22.304,114.221,0.02
202404251024,202404251054,22.304,114.240,0.01
202404251024,202404251054,22.304,114.260,0.01
202404251024,202404251054,22.304,114.279,0.00
202404251024,202404251054,22.304,114.299,0.00
202404251024,202404251054,22.304,114.318,0.00
202404251024,202404251054,22.304,114.338,0.00
202404251024,202404251054,22.304,114.357,0.00
202404251024,202404251054,22.304,114.377,0.00
202404251024,202404251054,22.304,114.396,0.00
202404251024,202404251054,22.304,114.416,0.01
202404251024,202404251054,22.304,114.435,0.00
202404251024,202404251054,22.304,114.454,0.00
202404251024,202404251054,22.304,114.474,0.00
202404251024,202404251054,22.304,114.493,0.00
202404251024,202404251054,22.304,114.513,0.00
202404251024,202404251054,22.304,114.532,0.00
202404251024,202404251054,22.304,114.552,0.00
202404251024,202404251054,22.304,114.571,0.00
202404251024,202404251054,22.304,114.591,0.00
202404251024,202404251054,22.304,114.610,0.00
202404251024,202404251054,22.304,114.630,0.00
202404251024,202404251054,22.304,114.649,0.00
202404251024,202404251054,22.304,114.669,0.00
202404251024,202404251054,22.304,114.688,0.00
202404251024,202404251054,22.304,114.707,0.00
202404251024,202404251054,22.304,114.727,0.00
202404251024,202404251054,22.304,114.746,0.00
202404251024,202404251054,22.304,114.766,0.00
202404251024,202404251054,22.304,114.785,0.00
202404251024,202404251054,22.304,114.805,0.00
202404251024,202404251054,22.304,114.824,0.02
202404251024,202404251054,22.304,114.844,0.48
202404251024,202404251054,22.304,114.863,1.92
202404251024,202404251054,22.304,114.883,3.71
202404251024,202404251054,22.304,114.902,3.38
202404251024,202404251054,22.304,114.921,2.45
202404251024,202404251054,22.304,114.941,2.46
202404251024,202404251054,22.304,114.960,3.03
202404251024,202404251054,22.304,114.980,3.13
202404251024,202404251054,22.304,114.999,2.66
202404251024,202404251054,22.304,115.019,2.05
202404251024,202404251054,22.304,115.038,1.11
202404251024,202404251054,22.304,115.058,0.62
202404251024,202404251054,22.304,115.077,0.42
202404251024,202404251054,22.304,115.097,0.29
202404251024,202404251054,22.304,115.116,0.14
202404251024,202404251054,22.304,115.135,0.04
202404251024,202404251054,22.304,115.155,0.01
202404251024,202404251054,22.304,115.174,0.00
202404251024,202404251054,22.304,115.194,0.00
202404251024,202404251054,22.304,115.213,0.00
202404251024,202404251054,22.304,115.233,0.00
202404251024,202404251054,22.304,115.252,0.00
202404251024,202404251054,22.304,115.272,0.00
202404251024,202404251054,22.304,115.291,0.00
202404251024,202404251054,22.286,112.956,1.15
202404251024,202404251054,22.286,112.976,1.11
202404251024,202404251054,22.286,112.995,1.09
202404251024,202404251054,22.286,113.015,1.06
202404251024,202404251054,22.286,113.034,1.03
202404251024,202404251054,22.286,113.054,0.94
202404251024,202404251054,22.286,113.073,0.82
202404251024,202404251054,22.286,113.093,0.79
202404251024,202404251054,22.286,113.112,0.74
202404251024,202404251054,22.286,113.131,0.72
202404251024,202404251054,22.286,113.151,0.72
202404251024,202404251054,22.286,113.170,0.74
202404251024,202404251054,22.286,113.190,0.76
202404251024,202404251054,22.286,113.209,0.79
202404251024,202404251054,22.286,113.229,0.79
202404251024,202404251054,22.286,113.248,0.79
202404251024,202404251054,22.286,113.268,0.74
202404251024,202404251054,22.286,113.287,0.64
202404251024,202404251054,22.286,113.307,0.51
202404251024,202404251054,22.286,113.326,0.43
202404251024,202404251054,22.286,113.345,0.39
202404251024,202404251054,22.286,113.365,0.38
202404251024,202404251054,22.286,113.384,0.39
202404251024,202404251054,22.286,113.404,0.43
202404251024,202404251054,22.286,113.423,0.49
202404251024,202404251054,22.286,113.443,0.52
202404251024,202404251054,22.286,113.462,0.44
202404251024,202404251054,22.286,113.482,0.31
202404251024,202404251054,22.286,113.501,0.12
202404251024,202404251054,22.286,113.521,0.04
202404251024,202404251054,22.286,113.540,0.01
202404251024,202404251054,22.286,113.560,0.00
202404251024,202404251054,22.286,113.579,0.00
202404251024,202404251054,22.286,113.598,0.00
202404251024,202404251054,22.286,113.618,0.00
202404251024,202404251054,22.286,113.637,0.00
202404251024,202404251054,22.286,113.657,0.00
202404251024,202404251054,22.286,113.676,0.00
202404251024,202404251054,22.286,113.696,0.00
202404251024,202404251054,22.286,113.715,0.01
202404251024,202404251054,22.286,113.735,0.06
202404251024,202404251054,22.286,113.754,0.11
202404251024,202404251054,22.286,113.774,0.17
202404251024,202404251054,22.286,113.793,0.20
202404251024,202404251054,22.286,113.812,0.20
202404251024,202404251054,22.286,113.832,0.15
202404251024,202404251054,22.286,113.851,0.11
202404251024,202404251054,22.286,113.871,0.03
202404251024,202404251054,22.286,113.890,0.01
202404251024,202404251054,22.286,113.910,0.00
202404251024,202404251054,22.286,113.929,0.00
202404251024,202404251054,22.286,113.949,0.00
202404251024,202404251054,22.286,113.968,0.00
202404251024,202404251054,22.286,113.988,0.00
202404251024,202404251054,22.286,114.007,0.00
202404251024,202404251054,22.286,114.026,0.00
202404251024,202404251054,22.286,114.046,0.01
202404251024,202404251054,22.286,114.065,0.01
202404251024,202404251054,22.286,114.085,0.01
202404251024,202404251054,22.286,114.104,0.00
202404251024,202404251054,22.286,114.124,0.00
202404251024,202404251054,22.286,114.143,0.01
202404251024,202404251054,22.286,114.163,0.01
202404251024,202404251054,22.286,114.182,0.02
202404251024,202404251054,22.286,114.202,0.03
202404251024,202404251054,22.286,114.221,0.05
202404251024,202404251054,22.286,114.240,0.03
202404251024,202404251054,22.286,114.260,0.00
202404251024,202404251054,22.286,114.279,0.00
202404251024,202404251054,22.286,114.299,0.00
202404251024,202404251054,22.286,114.318,0.00
202404251024,202404251054,22.286,114.338,0.00
202404251024,202404251054,22.286,114.357,0.00
202404251024,202404251054,22.286,114.377,0.00
202404251024,202404251054,22.286,114.396,0.00
202404251024,202404251054,22.286,114.416,0.00
202404251024,202404251054,22.286,114.435,0.00
202404251024,202404251054,22.286,114.454,0.00
202404251024,202404251054,22.286,114.474,0.00
202404251024,202404251054,22.286,114.493,0.00
202404251024,202404251054,22.286,114.513,0.00
202404251024,202404251054,22.286,114.532,0.00
202404251024,202404251054,22.286,114.552,0.00
202404251024,202404251054,22.286,114.571,0.00
202404251024,202404251054,22.286,114.591,0.00
202404251024,202404251054,22.286,114.610,0.00
202404251024,202404251054,22.286,114.630,0.00
202404251024,202404251054,22.286,114.649,0.00
202404251024,202404251054,22.286,114.669,0.00
202404251024,202404251054,22.286,114.688,0.00
202404251024,202404251054,22.286,114.707,0.00
202404251024,202404251054,22.286,114.727,0.00
202404251024,202404251054,22.286,114.746,0.00
202404251024,202404251054,22.286,114.766,0.00
202404251024,202404251054,22.286,114.785,0.00
202404251024,202404251054,22.286,114.805,0.00
202404251024,202404251054,22.286,114.824,0.05
202404251024,202404251054,22.286,114.844,0.81
202404251024,202404251054,22.286,114.863,1.70
202404251024,202404251054,22.286,114.883,1.89
202404251024,202404251054,22.286,114.902,1.38
202404251024,202404251054,22.286,114.921,1.62
202404251024,202404251054,22.286,114.941,2.29
202404251024,202404251054,22.286,114.960,2.57
202404251024,202404251054,22.286,114.980,2.13
202404251024,202404251054,22.286,114.999,1.56
202404251024,202404251054,22.286,115.019,1.12
202404251024,202404251054,22.286,115.038,0.70
202404251024,202404251054,22.286,115.058,0.56
202404251024,202404251054,22.286,115.077,0.44
202404251024,202404251054,22.286,115.097,0.27
202404251024,202404251054,22.286,115.116,0.07
202404251024,202404251054,22.286,115.135,0.00
202404251024,202404251054,22.286,115.155,0.00
202404251024,202404251054,22.286,115.174,0.00
202404251024,202404251054,22.286,115.194,0.00
202404251024,202404251054,22.286,115.213,0.00
202404251024,202404251054,22.286,115.233,0.00
202404251024,202404251054,22.286,115.252,0.00
202404251024,202404251054,22.286,115.272,0.00
202404251024,202404251054,22.286,115.291,0.00
202404251024,202404251054,22.268,112.956,1.22
202404251024,202404251054,22.268,112.976,1.23
202404251024,202404251054,22.268,112.995,1.24
202404251024,202404251054,22.268,113.015,1.20
202404251024,202404251054,22.268,113.034,1.09
202404251024,202404251054,22.268,113.054,0.96
202404251024,202404251054,22.268,113.073,0.81
202404251024,202404251054,22.268,113.093,0.82
202404251024,202404251054,22.268,113.112,0.85
202404251024,202404251054,22.268,113.131,0.87
202404251024,202404251054,22.268,113.151,0.86
202404251024,202404251054,22.268,113.170,0.86
202404251024,202404251054,22.268,113.190,0.87
202404251024,202404251054,22.268,113.209,0.89
202404251024,202404251054,22.268,113.229,0.88
202404251024,202404251054,22.268,113.248,0.85
202404251024,202404251054,22.268,113.268,0.78
202404251024,202404251054,22.268,113.287,0.67
202404251024,202404251054,22.268,113.307,0.56
202404251024,202404251054,22.268,113.326,0.51
202404251024,202404251054,22.268,113.345,0.53
202404251024,202404251054,22.268,113.365,0.59
202404251024,202404251054,22.268,113.384,0.64
202404251024,202404251054,22.268,113.404,0.64
202404251024,202404251054,22.268,113.423,0.65
202404251024,202404251054,22.268,113.443,0.60
202404251024,202404251054,22.268,113.462,0.47
202404251024,202404251054,22.268,113.482,0.32
202404251024,202404251054,22.268,113.501,0.14
202404251024,202404251054,22.268,113.521,0.06
202404251024,202404251054,22.268,113.540,0.02
202404251024,202404251054,22.268,113.560,0.00
202404251024,202404251054,22.268,113.579,0.00
202404251024,202404251054,22.268,113.598,0.00
202404251024,202404251054,22.268,113.618,0.00
202404251024,202404251054,22.268,113.637,0.00
202404251024,202404251054,22.268,113.657,0.00
202404251024,202404251054,22.268,113.676,0.00
202404251024,202404251054,22.268,113.696,0.00
202404251024,202404251054,22.268,113.715,0.01
202404251024,202404251054,22.268,113.735,0.02
202404251024,202404251054,22.268,113.754,0.07
202404251024,202404251054,22.268,113.774,0.14
202404251024,202404251054,22.268,113.793,0.11
202404251024,202404251054,22.268,113.812,0.04
202404251024,202404251054,22.268,113.832,0.01
202404251024,202404251054,22.268,113.851,0.00
202404251024,202404251054,22.268,113.871,0.00
202404251024,202404251054,22.268,113.890,0.00
202404251024,202404251054,22.268,113.910,0.00
202404251024,202404251054,22.268,113.929,0.00
202404251024,202404251054,22.268,113.949,0.00
202404251024,202404251054,22.268,113.968,0.01
202404251024,202404251054,22.268,113.988,0.00
202404251024,202404251054,22.268,114.007,0.01
202404251024,202404251054,22.268,114.026,0.02
202404251024,202404251054,22.268,114.046,0.02
202404251024,202404251054,22.268,114.065,0.03
202404251024,202404251054,22.268,114.085,0.01
202404251024,202404251054,22.268,114.104,0.00
202404251024,202404251054,22.268,114.124,0.01
202404251024,202404251054,22.268,114.143,0.02
202404251024,202404251054,22.268,114.163,0.04
202404251024,202404251054,22.268,114.182,0.07
202404251024,202404251054,22.268,114.202,0.06
202404251024,202404251054,22.268,114.221,0.06
202404251024,202404251054,22.268,114.240,0.04
202404251024,202404251054,22.268,114.260,0.03
202404251024,202404251054,22.268,114.279,0.01
202404251024,202404251054,22.268,114.299,0.00
202404251024,202404251054,22.268,114.318,0.00
202404251024,202404251054,22.268,114.338,0.00
202404251024,202404251054,22.268,114.357,0.00
202404251024,202404251054,22.268,114.377,0.00
202404251024,202404251054,22.268,114.396,0.00
202404251024,202404251054,22.268,114.416,0.00
202404251024,202404251054,22.268,114.435,0.00
202404251024,202404251054,22.268,114.454,0.00
202404251024,202404251054,22.268,114.474,0.00
202404251024,202404251054,22.268,114.493,0.00
202404251024,202404251054,22.268,114.513,0.00
202404251024,202404251054,22.268,114.532,0.00
202404251024,202404251054,22.268,114.552,0.00
202404251024,202404251054,22.268,114.571,0.00
202404251024,202404251054,22.268,114.591,0.00
202404251024,202404251054,22.268,114.610,0.00
202404251024,202404251054,22.268,114.630,0.00
202404251024,202404251054,22.268,114.649,0.00
202404251024,202404251054,22.268,114.669,0.00
202404251024,202404251054,22.268,114.688,0.00
202404251024,202404251054,22.268,114.707,0.00
202404251024,202404251054,22.268,114.727,0.00
202404251024,202404251054,22.268,114.746,0.00
202404251024,202404251054,22.268,114.766,0.00
202404251024,202404251054,22.268,114.785,0.00
202404251024,202404251054,22.268,114.805,0.00
202404251024,202404251054,22.268,114.824,0.03
202404251024,202404251054,22.268,114.844,0.22
202404251024,202404251054,22.268,114.863,0.20
202404251024,202404251054,22.268,114.883,0.34
202404251024,202404251054,22.268,114.902,1.04
202404251024,202404251054,22.268,114.921,1.38
202404251024,202404251054,22.268,114.941,1.45
202404251024,202404251054,22.268,114.960,1.28
202404251024,202404251054,22.268,114.980,1.03
202404251024,202404251054,22.268,114.999,0.76
202404251024,202404251054,22.268,115.019,0.65
202404251024,202404251054,22.268,115.038,0.55
202404251024,202404251054,22.268,115.058,0.40
202404251024,202404251054,22.268,115.077,0.21
202404251024,202404251054,22.268,115.097,0.09
202404251024,202404251054,22.268,115.116,0.01
202404251024,202404251054,22.268,115.135,0.00
202404251024,202404251054,22.268,115.155,0.00
202404251024,202404251054,22.268,115.174,0.00
202404251024,202404251054,22.268,115.194,0.00
202404251024,202404251054,22.268,115.213,0.00
202404251024,202404251054,22.268,115.233,0.00
202404251024,202404251054,22.268,115.252,0.00
202404251024,202404251054,22.268,115.272,0.00
202404251024,202404251054,22.268,115.291,0.00
202404251024,202404251054,22.250,112.956,1.16
202404251024,202404251054,22.250,112.976,1.21
202404251024,202404251054,22.250,112.995,1.19
202404251024,202404251054,22.250,113.015,1.09
202404251024,202404251054,22.250,113.034,1.00
202404251024,202404251054,22.250,113.054,0.91
202404251024,202404251054,22.250,113.073,0.87
202404251024,202404251054,22.250,113.093,0.91
202404251024,202404251054,22.250,113.112,0.96
202404251024,202404251054,22.250,113.131,0.99
202404251024,202404251054,22.250,113.151,0.98
202404251024,202404251054,22.250,113.170,0.97
202404251024,202404251054,22.250,113.190,0.97
202404251024,202404251054,22.250,113.209,0.97
202404251024,202404251054,22.250,113.229,0.93
202404251024,202404251054,22.250,113.248,0.89
202404251024,202404251054,22.250,113.268,0.82
202404251024,202404251054,22.250,113.287,0.73
202404251024,202404251054,22.250,113.307,0.68
202404251024,202404251054,22.250,113.326,0.69
202404251024,202404251054,22.250,113.345,0.80
202404251024,202404251054,22.250,113.365,0.85
202404251024,202404251054,22.250,113.384,0.85
202404251024,202404251054,22.250,113.404,0.80
202404251024,202404251054,22.250,113.423,0.68
202404251024,202404251054,22.250,113.443,0.52
202404251024,202404251054,22.250,113.462,0.36
202404251024,202404251054,22.250,113.482,0.26
202404251024,202404251054,22.250,113.501,0.15
202404251024,202404251054,22.250,113.521,0.09
202404251024,202404251054,22.250,113.540,0.03
202404251024,202404251054,22.250,113.560,0.01
202404251024,202404251054,22.250,113.579,0.00
202404251024,202404251054,22.250,113.598,0.00
202404251024,202404251054,22.250,113.618,0.00
202404251024,202404251054,22.250,113.637,0.00
202404251024,202404251054,22.250,113.657,0.00
202404251024,202404251054,22.250,113.676,0.00
202404251024,202404251054,22.250,113.696,0.00
202404251024,202404251054,22.250,113.715,0.00
202404251024,202404251054,22.250,113.735,0.00
202404251024,202404251054,22.250,113.754,0.01
202404251024,202404251054,22.250,113.774,0.03
202404251024,202404251054,22.250,113.793,0.02
202404251024,202404251054,22.250,113.812,0.00
202404251024,202404251054,22.250,113.832,0.00
202404251024,202404251054,22.250,113.851,0.00
202404251024,202404251054,22.250,113.871,0.00
202404251024,202404251054,22.250,113.890,0.00
202404251024,202404251054,22.250,113.910,0.00
202404251024,202404251054,22.250,113.929,0.00
202404251024,202404251054,22.250,113.949,0.00
202404251024,202404251054,22.250,113.968,0.01
202404251024,202404251054,22.250,113.988,0.02
202404251024,202404251054,22.250,114.007,0.03
202404251024,202404251054,22.250,114.026,0.03
202404251024,202404251054,22.250,114.046,0.02
202404251024,202404251054,22.250,114.065,0.02
202404251024,202404251054,22.250,114.085,0.02
202404251024,202404251054,22.250,114.104,0.02
202404251024,202404251054,22.250,114.124,0.05
202404251024,202404251054,22.250,114.143,0.06
202404251024,202404251054,22.250,114.163,0.08
202404251024,202404251054,22.250,114.182,0.09
202404251024,202404251054,22.250,114.202,0.07
202404251024,202404251054,22.250,114.221,0.10
202404251024,202404251054,22.250,114.240,0.14
202404251024,202404251054,22.250,114.260,0.13
202404251024,202404251054,22.250,114.279,0.05
202404251024,202404251054,22.250,114.299,0.01
202404251024,202404251054,22.250,114.318,0.03
202404251024,202404251054,22.250,114.338,0.04
202404251024,202404251054,22.250,114.357,0.01
202404251024,202404251054,22.250,114.377,0.00
202404251024,202404251054,22.250,114.396,0.00
202404251024,202404251054,22.250,114.416,0.00
202404251024,202404251054,22.250,114.435,0.00
202404251024,202404251054,22.250,114.454,0.00
202404251024,202404251054,22.250,114.474,0.00
202404251024,202404251054,22.250,114.493,0.00
202404251024,202404251054,22.250,114.513,0.00
202404251024,202404251054,22.250,114.532,0.00
202404251024,202404251054,22.250,114.552,0.00
202404251024,202404251054,22.250,114.571,0.00
202404251024,202404251054,22.250,114.591,0.00
202404251024,202404251054,22.250,114.610,0.00
202404251024,202404251054,22.250,114.630,0.00
202404251024,202404251054,22.250,114.649,0.00
202404251024,202404251054,22.250,114.669,0.00
202404251024,202404251054,22.250,114.688,0.00
202404251024,202404251054,22.250,114.707,0.00
202404251024,202404251054,22.250,114.727,0.00
202404251024,202404251054,22.250,114.746,0.00
202404251024,202404251054,22.250,114.766,0.00
202404251024,202404251054,22.250,114.785,0.00
202404251024,202404251054,22.250,114.805,0.00
202404251024,202404251054,22.250,114.824,0.00
202404251024,202404251054,22.250,114.844,0.00
202404251024,202404251054,22.250,114.863,0.00
202404251024,202404251054,22.250,114.883,0.08
202404251024,202404251054,22.250,114.902,0.47
202404251024,202404251054,22.250,114.921,0.73
202404251024,202404251054,22.250,114.941,0.73
202404251024,202404251054,22.250,114.960,0.62
202404251024,202404251054,22.250,114.980,0.51
202404251024,202404251054,22.250,114.999,0.49
202404251024,202404251054,22.250,115.019,0.44
202404251024,202404251054,22.250,115.038,0.29
202404251024,202404251054,22.250,115.058,0.12
202404251024,202404251054,22.250,115.077,0.03
202404251024,202404251054,22.250,115.097,0.01
202404251024,202404251054,22.250,115.116,0.01
202404251024,202404251054,22.250,115.135,0.02
202404251024,202404251054,22.250,115.155,0.02
202404251024,202404251054,22.250,115.174,0.02
202404251024,202404251054,22.250,115.194,0.01
202404251024,202404251054,22.250,115.213,0.00
202404251024,202404251054,22.250,115.233,0.00
202404251024,202404251054,22.250,115.252,0.00
202404251024,202404251054,22.250,115.272,0.00
202404251024,202404251054,22.250,115.291,0.00
202404251024,202404251054,22.232,112.956,1.06
202404251024,202404251054,22.232,112.976,1.08
202404251024,202404251054,22.232,112.995,1.06
202404251024,202404251054,22.232,113.015,0.97
202404251024,202404251054,22.232,113.034,0.94
202404251024,202404251054,22.232,113.054,0.93
202404251024,202404251054,22.232,113.073,0.93
202404251024,202404251054,22.232,113.093,0.94
202404251024,202404251054,22.232,113.112,0.95
202404251024,202404251054,22.232,113.131,0.99
202404251024,202404251054,22.232,113.151,1.03
202404251024,202404251054,22.232,113.170,1.02
202404251024,202404251054,22.232,113.190,1.01
202404251024,202404251054,22.232,113.209,1.00
202404251024,202404251054,22.232,113.229,0.97
202404251024,202404251054,22.232,113.248,0.95
202404251024,202404251054,22.232,113.268,0.90
202404251024,202404251054,22.232,113.287,0.84
202404251024,202404251054,22.232,113.307,0.82
202404251024,202404251054,22.232,113.326,0.88
202404251024,202404251054,22.232,113.345,1.03
202404251024,202404251054,22.232,113.365,1.03
202404251024,202404251054,22.232,113.384,0.91
202404251024,202404251054,22.232,113.404,0.81
202404251024,202404251054,22.232,113.423,0.61
202404251024,202404251054,22.232,113.443,0.43
202404251024,202404251054,22.232,113.462,0.33
202404251024,202404251054,22.232,113.482,0.27
202404251024,202404251054,22.232,113.501,0.19
202404251024,202404251054,22.232,113.521,0.12
202404251024,202404251054,22.232,113.540,0.05
202404251024,202404251054,22.232,113.560,0.02
202404251024,202404251054,22.232,113.579,0.00
202404251024,202404251054,22.232,113.598,0.00
202404251024,202404251054,22.232,113.618,0.00
202404251024,202404251054,22.232,113.637,0.00
202404251024,202404251054,22.232,113.657,0.00
202404251024,202404251054,22.232,113.676,0.00
202404251024,202404251054,22.232,113.696,0.00
202404251024,202404251054,22.232,113.715,0.00
202404251024,202404251054,22.232,113.735,0.00
202404251024,202404251054,22.232,113.754,0.00
202404251024,202404251054,22.232,113.774,0.00
202404251024,202404251054,22.232,113.793,0.00
202404251024,202404251054,22.232,113.812,0.00
202404251024,202404251054,22.232,113.832,0.00
202404251024,202404251054,22.232,113.851,0.00
202404251024,202404251054,22.232,113.871,0.00
202404251024,202404251054,22.232,113.890,0.00
202404251024,202404251054,22.232,113.910,0.00
202404251024,202404251054,22.232,113.929,0.01
202404251024,202404251054,22.232,113.949,0.01
202404251024,202404251054,22.232,113.968,0.03
202404251024,202404251054,22.232,113.988,0.02
202404251024,202404251054,22.232,114.007,0.03
202404251024,202404251054,22.232,114.026,0.02
202404251024,202404251054,22.232,114.046,0.02
202404251024,202404251054,22.232,114.065,0.02
202404251024,202404251054,22.232,114.085,0.03
202404251024,202404251054,22.232,114.104,0.06
202404251024,202404251054,22.232,114.124,0.08
202404251024,202404251054,22.232,114.143,0.08
202404251024,202404251054,22.232,114.163,0.08
202404251024,202404251054,22.232,114.182,0.11
202404251024,202404251054,22.232,114.202,0.13
202404251024,202404251054,22.232,114.221,0.17
202404251024,202404251054,22.232,114.240,0.17
202404251024,202404251054,22.232,114.260,0.13
202404251024,202404251054,22.232,114.279,0.07
202404251024,202404251054,22.232,114.299,0.08
202404251024,202404251054,22.232,114.318,0.14
202404251024,202404251054,22.232,114.338,0.12
202404251024,202404251054,22.232,114.357,0.02
202404251024,202404251054,22.232,114.377,0.00
202404251024,202404251054,22.232,114.396,0.00
202404251024,202404251054,22.232,114.416,0.00
202404251024,202404251054,22.232,114.435,0.00
202404251024,202404251054,22.232,114.454,0.00
202404251024,202404251054,22.232,114.474,0.00
202404251024,202404251054,22.232,114.493,0.00
202404251024,202404251054,22.232,114.513,0.00
202404251024,202404251054,22.232,114.532,0.00
202404251024,202404251054,22.232,114.552,0.00
202404251024,202404251054,22.232,114.571,0.00
202404251024,202404251054,22.232,114.591,0.00
202404251024,202404251054,22.232,114.610,0.00
202404251024,202404251054,22.232,114.630,0.00
202404251024,202404251054,22.232,114.649,0.00
202404251024,202404251054,22.232,114.669,0.00
202404251024,202404251054,22.232,114.688,0.00
202404251024,202404251054,22.232,114.707,0.00
202404251024,202404251054,22.232,114.727,0.00
202404251024,202404251054,22.232,114.746,0.00
202404251024,202404251054,22.232,114.766,0.00
202404251024,202404251054,22.232,114.785,0.00
202404251024,202404251054,22.232,114.805,0.00
202404251024,202404251054,22.232,114.824,0.00
202404251024,202404251054,22.232,114.844,0.00
202404251024,202404251054,22.232,114.863,0.00
202404251024,202404251054,22.232,114.883,0.00
202404251024,202404251054,22.232,114.902,0.18
202404251024,202404251054,22.232,114.921,0.40
202404251024,202404251054,22.232,114.941,0.37
202404251024,202404251054,22.232,114.960,0.31
202404251024,202404251054,22.232,114.980,0.35
202404251024,202404251054,22.232,114.999,0.35
202404251024,202404251054,22.232,115.019,0.25
202404251024,202404251054,22.232,115.038,0.10
202404251024,202404251054,22.232,115.058,0.02
202404251024,202404251054,22.232,115.077,0.01
202404251024,202404251054,22.232,115.097,0.02
202404251024,202404251054,22.232,115.116,0.11
202404251024,202404251054,22.232,115.135,0.35
202404251024,202404251054,22.232,115.155,0.41
202404251024,202404251054,22.232,115.174,0.23
202404251024,202404251054,22.232,115.194,0.05
202404251024,202404251054,22.232,115.213,0.00
202404251024,202404251054,22.232,115.233,0.00
202404251024,202404251054,22.232,115.252,0.00
202404251024,202404251054,22.232,115.272,0.00
202404251024,202404251054,22.232,115.291,0.03
202404251024,202404251054,22.214,112.956,0.87
202404251024,202404251054,22.214,112.976,0.88
202404251024,202404251054,22.214,112.995,0.92
202404251024,202404251054,22.214,113.015,0.91
202404251024,202404251054,22.214,113.034,0.92
202404251024,202404251054,22.214,113.054,0.91
202404251024,202404251054,22.214,113.073,0.91
202404251024,202404251054,22.214,113.093,0.91
202404251024,202404251054,22.214,113.112,0.92
202404251024,202404251054,22.214,113.131,0.95
202404251024,202404251054,22.214,113.151,1.02
202404251024,202404251054,22.214,113.170,1.02
202404251024,202404251054,22.214,113.190,1.04
202404251024,202404251054,22.214,113.209,1.09
202404251024,202404251054,22.214,113.229,1.11
202404251024,202404251054,22.214,113.248,1.12
202404251024,202404251054,22.214,113.268,1.10
202404251024,202404251054,22.214,113.287,1.04
202404251024,202404251054,22.214,113.307,1.03
202404251024,202404251054,22.214,113.326,1.06
202404251024,202404251054,22.214,113.345,1.15
202404251024,202404251054,22.214,113.365,1.06
202404251024,202404251054,22.214,113.384,0.86
202404251024,202404251054,22.214,113.404,0.74
202404251024,202404251054,22.214,113.423,0.56
202404251024,202404251054,22.214,113.443,0.46
202404251024,202404251054,22.214,113.462,0.40
202404251024,202404251054,22.214,113.482,0.34
202404251024,202404251054,22.214,113.501,0.26
202404251024,202404251054,22.214,113.521,0.19
202404251024,202404251054,22.214,113.540,0.09
202404251024,202404251054,22.214,113.560,0.04
202404251024,202404251054,22.214,113.579,0.00
202404251024,202404251054,22.214,113.598,0.00
202404251024,202404251054,22.214,113.618,0.00
202404251024,202404251054,22.214,113.637,0.00
202404251024,202404251054,22.214,113.657,0.00
202404251024,202404251054,22.214,113.676,0.00
202404251024,202404251054,22.214,113.696,0.00
202404251024,202404251054,22.214,113.715,0.00
202404251024,202404251054,22.214,113.735,0.00
202404251024,202404251054,22.214,113.754,0.00
202404251024,202404251054,22.214,113.774,0.00
202404251024,202404251054,22.214,113.793,0.00
202404251024,202404251054,22.214,113.812,0.00
202404251024,202404251054,22.214,113.832,0.00
202404251024,202404251054,22.214,113.851,0.00
202404251024,202404251054,22.214,113.871,0.00
202404251024,202404251054,22.214,113.890,0.00
202404251024,202404251054,22.214,113.910,0.01
202404251024,202404251054,22.214,113.929,0.02
202404251024,202404251054,22.214,113.949,0.02
202404251024,202404251054,22.214,113.968,0.03
202404251024,202404251054,22.214,113.988,0.02
202404251024,202404251054,22.214,114.007,0.02
202404251024,202404251054,22.214,114.026,0.01
202404251024,202404251054,22.214,114.046,0.01
202404251024,202404251054,22.214,114.065,0.01
202404251024,202404251054,22.214,114.085,0.04
202404251024,202404251054,22.214,114.104,0.07
202404251024,202404251054,22.214,114.124,0.08
202404251024,202404251054,22.214,114.143,0.10
202404251024,202404251054,22.214,114.163,0.15
202404251024,202404251054,22.214,114.182,0.18
202404251024,202404251054,22.214,114.202,0.15
202404251024,202404251054,22.214,114.221,0.12
202404251024,202404251054,22.214,114.240,0.11
202404251024,202404251054,22.214,114.260,0.12
202404251024,202404251054,22.214,114.279,0.17
202404251024,202404251054,22.214,114.299,0.18
202404251024,202404251054,22.214,114.318,0.16
202404251024,202404251054,22.214,114.338,0.09
202404251024,202404251054,22.214,114.357,0.01
